frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
8.023782000,0.044976000,180,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
8.048022000,0.024240000,181,1436,148.113.1.33,443,10.0.0.2,38072,1384,105023,676
8.086781000,0.038759000,182,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
8.104215000,0.017434000,183,1436,148.113.1.33,443,10.0.0.2,38072,1384,106407,676
8.148819000,0.044604000,184,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
8.166239000,0.017420000,185,1436,148.113.1.33,443,10.0.0.2,38072,1384,88415,676
8.210847000,0.044608000,186,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
8.228190000,0.017343000,187,1436,148.113.1.33,443,10.0.0.2,38072,1384,107791,676
8.273010000,0.044820000,188,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
8.273088000,0.000078000,189,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
8.335643000,0.062555000,190,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
8.335705000,0.000062000,191,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
8.352206000,0.016501000,192,1436,148.113.1.33,443,10.0.0.2,38072,1384,109175,676
8.352292000,0.000086000,193,1436,148.113.1.33,443,10.0.0.2,38072,1384,110559,676
8.398220000,0.045928000,194,52,10.0.0.2,38072,148.113.1.33,443,0,676,88415
8.459682000,0.061462000,195,52,10.0.0.2,38072,148.113.1.33,443,0,676,91183
8.474806000,0.015124000,196,1436,148.113.1.33,443,10.0.0.2,38072,1384,111943,676
8.523784000,0.048978000,197,52,10.0.0.2,38072,148.113.1.33,443,0,676,91183
8.541033000,0.017249000,198,1436,148.113.1.33,443,10.0.0.2,38072,1384,91183,676
8.541108000,0.000075000,199,1436,148.113.1.33,443,10.0.0.2,38072,1384,113327,676
8.585258000,0.044150000,200,52,10.0.0.2,38072,148.113.1.33,443,0,676,91183
8.600441000,0.015183000,201,1436,148.113.1.33,443,10.0.0.2,38072,1384,114711,676
8.648721000,0.048280000,202,52,10.0.0.2,38072,148.113.1.33,443,0,676,91183
8.666600000,0.017879000,203,1436,148.113.1.33,443,10.0.0.2,38072,1384,116095,676
8.710309000,0.043709000,204,52,10.0.0.2,38072,148.113.1.33,443,0,676,91183
8.727728000,0.017419000,205,1436,148.113.1.33,443,10.0.0.2,38072,1384,117479,676
8.773655000,0.045927000,206,52,10.0.0.2,38072,148.113.1.33,443,0,676,96719
8.798906000,0.025251000,207,1436,148.113.1.33,443,10.0.0.2,38072,1384,118863,676
8.836028000,0.037122000,208,52,10.0.0.2,38072,148.113.1.33,443,0,676,96719
8.853711000,0.017683000,209,1436,148.113.1.33,443,10.0.0.2,38072,1384,96719,676
8.853795000,0.000084000,210,1436,148.113.1.33,443,10.0.0.2,38072,1384,120247,676
8.898613000,0.044818000,211,52,10.0.0.2,38072,148.113.1.33,443,0,676,96719
8.916907000,0.018294000,212,1436,148.113.1.33,443,10.0.0.2,38072,1384,121631,676
8.960424000,0.043517000,213,52,10.0.0.2,38072,148.113.1.33,443,0,676,96719
