frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
3.707049000,0.215613000,259,1436,90.130.70.73,80,10.0.0.2,36268,1384,155009,139
3.803383000,0.096334000,260,52,10.0.0.2,36268,90.130.70.73,80,0,139,156393
4.045343000,0.238177000,262,1436,90.130.70.73,80,10.0.0.2,36268,1384,156393,139
4.140202000,0.057730000,264,52,10.0.0.2,36268,90.130.70.73,80,0,139,157777
4.384614000,0.244412000,265,1436,90.130.70.73,80,10.0.0.2,36268,1384,157777,139
4.477237000,0.092623000,266,52,10.0.0.2,36268,90.130.70.73,80,0,139,159161
4.720015000,0.242778000,267,1436,90.130.70.73,80,10.0.0.2,36268,1384,159161,139
4.814773000,0.094758000,268,52,10.0.0.2,36268,90.130.70.73,80,0,139,160545
5.066915000,0.252142000,269,1436,90.130.70.73,80,10.0.0.2,36268,1384,160545,139
5.163948000,0.097033000,270,52,10.0.0.2,36268,90.130.70.73,80,0,139,167465
5.470465000,0.306517000,271,1436,90.130.70.73,80,10.0.0.2,36268,1384,167465,139
5.470576000,0.000111000,272,1436,90.130.70.73,80,10.0.0.2,36268,1384,190993,139
5.470585000,0.000009000,273,1436,90.130.70.73,80,10.0.0.2,36268,1384,192377,139
5.470591000,0.000006000,274,1436,90.130.70.73,80,10.0.0.2,36268,1384,193761,139
5.470597000,0.000006000,275,1436,90.130.70.73,80,10.0.0.2,36268,1384,195145,139
5.470603000,0.000006000,276,1436,90.130.70.73,80,10.0.0.2,36268,1384,196529,139
5.470648000,0.000045000,277,1436,90.130.70.73,80,10.0.0.2,36268,1384,197913,139
5.470655000,0.000007000,278,1436,90.130.70.73,80,10.0.0.2,36268,1384,199297,139
5.561440000,0.090785000,279,52,10.0.0.2,36268,90.130.70.73,80,0,139,168849
5.566991000,0.005551000,280,52,10.0.0.2,36268,90.130.70.73,80,0,139,168849
5.573419000,0.006428000,281,52,10.0.0.2,36268,90.130.70.73,80,0,139,168849
5.580014000,0.006595000,282,52,10.0.0.2,36268,90.130.70.73,80,0,139,168849
5.585368000,0.005354000,283,52,10.0.0.2,36268,90.130.70.73,80,0,139,168849
5.591987000,0.006619000,284,52,10.0.0.2,36268,90.130.70.73,80,0,139,168849
5.597503000,0.005516000,285,52,10.0.0.2,36268,90.130.70.73,80,0,139,168849
5.604262000,0.006759000,286,52,10.0.0.2,36268,90.130.70.73,80,0,139,168849
5.808482000,0.204220000,287,1436,90.130.70.73,80,10.0.0.2,36268,1384,168849,139
5.808552000,0.000070000,288,1436,90.130.70.73,80,10.0.0.2,36268,1384,200681,139
5.808558000,0.000006000,289,1436,90.130.70.73,80,10.0.0.2,36268,1384,202065,139
5.808562000,0.000004000,290,1436,90.130.70.73,80,10.0.0.2,36268,1384,203449,139
5.818164000,0.009602000,291,1436,90.130.70.73,80,10.0.0.2,36268,1384,204833,139
5.818212000,0.000048000,292,1436,90.130.70.73,80,10.0.0.2,36268,1384,206217,139
5.833643000,0.015431000,293,1436,90.130.70.73,80,10.0.0.2,36268,1384,207601,139
5.833710000,0.000067000,294,1436,90.130.70.73,80,10.0.0.2,36268,1384,208985,139
5.846617000,0.012907000,295,1436,90.130.70.73,80,10.0.0.2,36268,1384,210369,139
5.847954000,0.001337000,296,1436,90.130.70.73,80,10.0.0.2,36268,1384,211753,139
5.859266000,0.011312000,297,1436,90.130.70.73,80,10.0.0.2,36268,1384,213137,139
5.859322000,0.000056000,298,1436,90.130.70.73,80,10.0.0.2,36268,1384,214521,139
5.872391000,0.013069000,299,1436,90.130.70.73,80,10.0.0.2,36268,1384,215905,139
5.873695000,0.001304000,300,1436,90.130.70.73,80,10.0.0.2,36268,1384,217289,139
5.897437000,0.023742000,301,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.903962000,0.006525000,302,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.909485000,0.005523000,303,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.916441000,0.006956000,304,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.921466000,0.005025000,305,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.928022000,0.006556000,306,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.933613000,0.005591000,307,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.939085000,0.005472000,308,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.945791000,0.006706000,309,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.952057000,0.006266000,310,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.957521000,0.005464000,311,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.963959000,0.006438000,312,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.970379000,0.006420000,313,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
5.977248000,0.006869000,314,52,10.0.0.2,36268,90.130.70.73,80,0,139,170233
6.335458000,0.358210000,315,1436,90.130.70.73,80,10.0.0.2,36268,1384,170233,139
6.335548000,0.000090000,316,1436,90.130.70.73,80,10.0.0.2,36268,1384,218673,139
6.335555000,0.000007000,317,1436,90.130.70.73,80,10.0.0.2,36268,1384,220057,139
