frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
2.235015000,0.000004000,196,1436,148.113.1.33,443,10.0.0.2,60048,1384,179759,676
2.235019000,0.000004000,197,1436,148.113.1.33,443,10.0.0.2,60048,1384,181143,676
2.235023000,0.000004000,198,1436,148.113.1.33,443,10.0.0.2,60048,1384,182527,676
2.235026000,0.000003000,199,1436,148.113.1.33,443,10.0.0.2,60048,1384,183911,676
2.238797000,0.003771000,200,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.244779000,0.005982000,201,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.249951000,0.005172000,202,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.262224000,0.012273000,203,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.262303000,0.000079000,204,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.262311000,0.000008000,205,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.268191000,0.005880000,206,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.275606000,0.007415000,207,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.280626000,0.005020000,208,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.286515000,0.005889000,209,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.288674000,0.002159000,210,1436,148.113.1.33,443,10.0.0.2,60048,1384,185295,676
2.288737000,0.000063000,211,1436,148.113.1.33,443,10.0.0.2,60048,1384,186679,676
2.288742000,0.000005000,212,1436,148.113.1.33,443,10.0.0.2,60048,1384,188063,676
2.288746000,0.000004000,213,1436,148.113.1.33,443,10.0.0.2,60048,1384,189447,676
2.288750000,0.000004000,214,1436,148.113.1.33,443,10.0.0.2,60048,1384,89799,676
2.290032000,0.001282000,215,1436,148.113.1.33,443,10.0.0.2,60048,1384,190831,676
2.290102000,0.000070000,216,1436,148.113.1.33,443,10.0.0.2,60048,1384,192215,676
2.290107000,0.000005000,217,1436,148.113.1.33,443,10.0.0.2,60048,1384,193599,676
2.292005000,0.001898000,218,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.299077000,0.007072000,219,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.303920000,0.004843000,220,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
2.309849000,0.005929000,221,52,10.0.0.2,60048,148.113.1.33,443,0,676,89799
