frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
3.134804000,0.005972000,259,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.139855000,0.005051000,260,1436,148.113.1.33,443,10.0.0.2,53788,1384,178375,676
3.140021000,0.000166000,261,1436,148.113.1.33,443,10.0.0.2,53788,1384,179759,676
3.140035000,0.000014000,262,1436,148.113.1.33,443,10.0.0.2,53788,1384,181143,676
3.140043000,0.000008000,263,1436,148.113.1.33,443,10.0.0.2,53788,1384,182527,676
3.140051000,0.000008000,264,1436,148.113.1.33,443,10.0.0.2,53788,1384,183911,676
3.140058000,0.000007000,265,1436,148.113.1.33,443,10.0.0.2,53788,1384,185295,676
3.140065000,0.000007000,266,1436,148.113.1.33,443,10.0.0.2,53788,1384,186679,676
3.140072000,0.000007000,267,1436,148.113.1.33,443,10.0.0.2,53788,1384,188063,676
3.140079000,0.000007000,268,1436,148.113.1.33,443,10.0.0.2,53788,1384,189447,676
3.140087000,0.000008000,269,1436,148.113.1.33,443,10.0.0.2,53788,1384,190831,676
3.140094000,0.000007000,270,1436,148.113.1.33,443,10.0.0.2,53788,1384,192215,676
3.140100000,0.000006000,271,1436,148.113.1.33,443,10.0.0.2,53788,1384,193599,676
3.140728000,0.000628000,272,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.146303000,0.005575000,273,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.153121000,0.006818000,274,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.158767000,0.005646000,275,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.164370000,0.005603000,276,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.170335000,0.005965000,277,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.176913000,0.006578000,278,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.180674000,0.003761000,279,1436,148.113.1.33,443,10.0.0.2,53788,1384,194983,676
3.183724000,0.003050000,280,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.189808000,0.006084000,281,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.231985000,0.042177000,282,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.237159000,0.005174000,283,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.243429000,0.006270000,284,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.249105000,0.005676000,285,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.255609000,0.006504000,286,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.261820000,0.006211000,287,1436,148.113.1.33,443,10.0.0.2,53788,1384,196367,676
3.261889000,0.000069000,288,1436,148.113.1.33,443,10.0.0.2,53788,1384,197751,676
3.261937000,0.000048000,289,1436,148.113.1.33,443,10.0.0.2,53788,1384,161767,676
3.261944000,0.000007000,290,1436,148.113.1.33,443,10.0.0.2,53788,1384,199135,676
3.261950000,0.000006000,291,1436,148.113.1.33,443,10.0.0.2,53788,1384,200519,676
3.261956000,0.000006000,292,1436,148.113.1.33,443,10.0.0.2,53788,1384,201903,676
3.261961000,0.000005000,293,1436,148.113.1.33,443,10.0.0.2,53788,1384,203287,676
3.262065000,0.000104000,294,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.267729000,0.005664000,295,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.279319000,0.011590000,296,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.279382000,0.000063000,297,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.285803000,0.006421000,298,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.291547000,0.005744000,299,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.297234000,0.005687000,300,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.299464000,0.002230000,301,1436,148.113.1.33,443,10.0.0.2,53788,1384,204671,676
3.299544000,0.000080000,302,1436,148.113.1.33,443,10.0.0.2,53788,1384,206055,676
3.303343000,0.003799000,303,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.352171000,0.048828000,304,52,10.0.0.2,53788,148.113.1.33,443,0,676,161767
3.352363000,0.000192000,305,1436,148.113.1.33,443,10.0.0.2,53788,1384,207439,676
3.352532000,0.000169000,306,1436,148.113.1.33,443,10.0.0.2,53788,1384,208823,676
3.352542000,0.000010000,307,1436,148.113.1.33,443,10.0.0.2,53788,1384,210207,676
