frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
12.491864000,0.063687000,229,40,10.0.0.2,51826,192.0.66.108,443,0,632,103770
12.497090000,0.005226000,230,1436,192.0.66.108,443,10.0.0.2,51826,1396,105166,632
12.497191000,0.000101000,231,1436,192.0.66.108,443,10.0.0.2,51826,1396,106562,632
12.497199000,0.000008000,232,1436,192.0.66.108,443,10.0.0.2,51826,1396,107958,632
12.497204000,0.000005000,233,1436,192.0.66.108,443,10.0.0.2,51826,1396,109354,632
12.554084000,0.056880000,234,40,10.0.0.2,51826,192.0.66.108,443,0,632,103770
12.616129000,0.062045000,235,40,10.0.0.2,51826,192.0.66.108,443,0,632,103770
12.667917000,0.051788000,236,1436,192.0.66.108,443,10.0.0.2,51826,1396,110750,632
12.667985000,0.000068000,237,1436,192.0.66.108,443,10.0.0.2,51826,1396,112146,632
12.667992000,0.000007000,238,1436,192.0.66.108,443,10.0.0.2,51826,1396,113542,632
12.667996000,0.000004000,239,1436,192.0.66.108,443,10.0.0.2,51826,1396,114938,632
12.677926000,0.009930000,240,40,10.0.0.2,51826,192.0.66.108,443,0,632,103770
12.741503000,0.063577000,241,40,10.0.0.2,51826,192.0.66.108,443,0,632,105166
12.741623000,0.000120000,242,40,10.0.0.2,51826,192.0.66.108,443,0,632,106562
12.803488000,0.061865000,243,40,10.0.0.2,51826,192.0.66.108,443,0,632,107958
12.839283000,0.035795000,244,1436,192.0.66.108,443,10.0.0.2,51826,1396,116334,632
12.839395000,0.000112000,245,1436,192.0.66.108,443,10.0.0.2,51826,1396,117730,632
12.839406000,0.000011000,246,1436,192.0.66.108,443,10.0.0.2,51826,1396,119126,632
12.839412000,0.000006000,247,1436,192.0.66.108,443,10.0.0.2,51826,1396,120522,632
12.866093000,0.026681000,248,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
12.919476000,0.053383000,249,1436,192.0.66.108,443,10.0.0.2,51826,1396,121918,632
12.927846000,0.008370000,250,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
12.991369000,0.063523000,251,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.042572000,0.051203000,252,1436,192.0.66.108,443,10.0.0.2,51826,1396,123314,632
13.042598000,0.000026000,253,1436,192.0.66.108,443,10.0.0.2,51826,1396,124710,632
13.042600000,0.000002000,254,1436,192.0.66.108,443,10.0.0.2,51826,1396,126106,632
13.043739000,0.001139000,255,1436,192.0.66.108,443,10.0.0.2,51826,1396,127502,632
13.052799000,0.009060000,256,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.052814000,0.000015000,257,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.116687000,0.063873000,258,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.178273000,0.061586000,259,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.185704000,0.007431000,260,1436,192.0.66.108,443,10.0.0.2,51826,1396,128898,632
13.185778000,0.000074000,261,1436,192.0.66.108,443,10.0.0.2,51826,1396,130294,632
13.185785000,0.000007000,262,1436,192.0.66.108,443,10.0.0.2,51826,1396,131690,632
13.185789000,0.000004000,263,1436,192.0.66.108,443,10.0.0.2,51826,1396,133086,632
13.241532000,0.055743000,264,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.303220000,0.061688000,265,40,10.0.0.2,51826,192.0.66.108,443,0,632,109354
13.365617000,0.062397000,266,1436,192.0.66.108,443,10.0.0.2,51826,1396,134482,632
13.365694000,0.000077000,267,1436,192.0.66.108,443,10.0.0.2,51826,1396,135878,632
13.365700000,0.000006000,268,1436,192.0.66.108,443,10.0.0.2,51826,1396,137274,632
13.365704000,0.000004000,269,1436,192.0.66.108,443,10.0.0.2,51826,1396,109354,632
